ID,commande_ID,user_ID,ancien_statut,nouveau_statut,commentaire,source_changement,createdAt
ffffffff-0237-0000-0000-000000000000,cccccccc-0183-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_ATTENTE,Creation de la commande PO-2025-00183,SYNC_SAP,2025-04-28T15:07:00Z
ffffffff-0238-0000-0000-000000000000,cccccccc-0184-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00184,SYNC_SAP,2025-07-08T09:49:00Z
ffffffff-0239-0000-0000-000000000000,cccccccc-0185-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00185,SYNC_SAP,2025-08-12T21:07:00Z
ffffffff-0240-0000-0000-000000000000,cccccccc-0186-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00186,SYNC_SAP,2025-01-19T16:26:00Z
ffffffff-0241-0000-0000-000000000000,cccccccc-0187-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00187,SYNC_SAP,2025-04-25T14:10:00Z
ffffffff-0242-0000-0000-000000000000,cccccccc-0187-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_COURS,LIVRE,Commande livree avec succes,APP_WEB,2025-09-18T16:35:00Z
ffffffff-0243-0000-0000-000000000000,cccccccc-0188-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00188,SYNC_SAP,2025-08-28T21:22:00Z
ffffffff-0244-0000-0000-000000000000,cccccccc-0188-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_COURS,BLOQUE,Commande bloquee - probleme fournisseur,APP_WEB,2025-12-09T15:00:00Z
ffffffff-0245-0000-0000-000000000000,cccccccc-0189-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00189,SYNC_SAP,2025-06-04T04:30:00Z
ffffffff-0246-0000-0000-000000000000,cccccccc-0190-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00190,SYNC_SAP,2025-02-15T10:19:00Z
ffffffff-0247-0000-0000-000000000000,cccccccc-0191-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_ATTENTE,Creation de la commande PO-2025-00191,SYNC_SAP,2025-04-12T01:35:00Z
ffffffff-0248-0000-0000-000000000000,cccccccc-0192-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_ATTENTE,Creation de la commande PO-2025-00192,SYNC_SAP,2025-05-09T12:32:00Z
ffffffff-0249-0000-0000-000000000000,cccccccc-0193-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00193,SYNC_SAP,2025-10-10T00:57:00Z
ffffffff-0250-0000-0000-000000000000,cccccccc-0193-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_COURS,LIVRE,Commande livree avec succes,APP_WEB,2025-06-23T00:45:00Z
ffffffff-0251-0000-0000-000000000000,cccccccc-0194-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00194,SYNC_SAP,2025-07-06T00:33:00Z
ffffffff-0252-0000-0000-000000000000,cccccccc-0194-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_COURS,LIVRE,Commande livree avec succes,APP_WEB,2025-07-03T09:54:00Z
ffffffff-0253-0000-0000-000000000000,cccccccc-0195-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00195,SYNC_SAP,2025-09-20T07:46:00Z
ffffffff-0254-0000-0000-000000000000,cccccccc-0196-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00196,SYNC_SAP,2025-07-09T07:44:00Z
ffffffff-0255-0000-0000-000000000000,cccccccc-0197-0000-0000-000000000000,bbbbbbbb-0001-0000-0000-000000000001,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00197,SYNC_SAP,2025-10-13T21:43:00Z
ffffffff-0256-0000-0000-000000000000,cccccccc-0198-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00198,SYNC_SAP,2025-05-22T18:59:00Z
ffffffff-0257-0000-0000-000000000000,cccccccc-0198-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_COURS,LIVRE,Commande livree avec succes,APP_WEB,2025-09-26T03:18:00Z
ffffffff-0258-0000-0000-000000000000,cccccccc-0199-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_ATTENTE,EN_COURS,Creation de la commande PO-2025-00199,SYNC_SAP,2025-07-09T08:33:00Z
ffffffff-0259-0000-0000-000000000000,cccccccc-0199-0000-0000-000000000000,bbbbbbbb-0002-0000-0000-000000000002,EN_COURS,LIVRE,Commande livree avec succes,APP_WEB,2025-11-17T21:17:00Z
ffffffff-0260-0000-0000-000000000000,cccccccc-0200-0000-0000-000000000000,bbbbbbbb-0003-0000-0000-000000000003,EN_ATTENTE,EN_ATTENTE,Creation de la commande PO-2025-00200,SYNC_SAP,2025-04-18T11:20:00Z
